D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1563.39,496.38,14,33600.0,30,72000.0,0,0.0,0.0,0.0,24500.0,69696.0,0.0,2.0,0.26,1.25,0.26,0.45,0.32,0.66,0.45,0.68,,,,1.0,1.0,0.0,0,4,0.1,3.2,,,10.95,1500528.0,364791.0,1563.39,210.0,2800.0,2800.0,1
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2145.0,,0,0.0,22,33000.0,0,0.0,0.0,0.0,168480.0,168480.0,0.0,2.0,0.31,1.25,0.31,0.42,0.42,0.77,0.44,0.57,,,,1.0,1.0,0.0,9,9,2.14,5.6,,,10.8,2350.0,500500.0,2145.0,191.0,2800.0,2800.0,0
1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1517.0,27.0,0,0.0,32,50400.0,8,8640.0,0.0,0.0,0.0,119040.0,0.0,3.0,0.31,1.25,0.31,0.42,0.42,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,6,0.24,3.5,,,10.8,1186880.0,455100.0,1517.0,153.0,2800.0,2800.0,1
1984,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,869.0,,0,0.0,12,26400.0,5,5580.0,0.0,13080.0,0.0,89736.0,10032.0,3.0,0.31,1.25,,0.43,0.43,,,,,,,2.0,1.0,2.0,0,3,,,,,3.75,791.0,263700.0,879.0,131.67,2800.0,2800.0,1
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2966.0,752.0,0,0.0,24,115200.0,0,0.0,0.0,0.0,0.0,26600000.0,0.0,4.0,0.28,1.25,0.28,0.57,0.57,0.7,0.49,0.7,,,,1.0,1.0,1.0,0,5,0.09,4.5,,,16.4,3024220.0,704480.0,2966.7,210.0,4200.0,2800.0,0
1984,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,254.4,0.0,0,0.0,20,24600.0,2,1440.0,0.0,20160.0,0.0,51600.0,0.0,2.0,0.28,1.25,0.28,0.19,0.19,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,1,0.02,4.2,,,3.6,207546.0,101760.0,254.4,178.0,2800.0,2800.0,0
1997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6026.85,1010.98,7,44800.0,4,25600.0,26,132800.0,0.0,110000.0,0.0,0.0,80000.0,4.0,0.24,1.25,0.24,1.02,1.02,0.6,0.78,1.3,,,,1.0,1.0,0.0,1,9,0.36,5.2,,,28.5,5148619.0,873397.5,5822.65,144.53,2800.0,2800.0,1
1994,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,614.0,0.0,0,0.0,20,25000.0,0,0.0,0.0,47520.0,0.0,111600.0,0.0,2.0,0.35,1.25,0.35,0.3,0.3,0.86,0.55,0.64,,,,1.0,1.0,0.0,0,2,0.04,2.5,,,7.6,511719.0,133260.0,444.2,176.5,2800.0,2800.0,1
1995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2728.0,0.0,13,25525.0,58,90700.0,7,7560.0,0.0,0.0,0.0,174240.0,0.0,1.0,0.32,1.25,0.32,0.3,0.3,0.8,0.45,0.56,,,,1.0,1.0,0.0,0,6,0.08,1.2,,,10.9,2469368.0,409050.0,2727.0,190.33,2800.0,2800.0,0
1964,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2805.0,367.0,23,31050.0,46,88550.0,0,0.0,0.0,0.0,0.0,180700.0,0.0,2.0,0.28,1.25,0.28,0.58,0.58,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,21,0.06,6.7,,,10.8,2783093.0,846900.0,2823.0,90.67,2520.0,2520.0,1
1991,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1821.0,0.0,0,0.0,56,159750.0,0,0.0,0.0,0.0,25740.0,0.0,0.0,1.0,0.24,1.25,0.24,0.22,0.22,0.6,0.3,0.5,,,,1.0,1.0,0.0,0,2,0.03,0.5,,,7.0,880066.0,642431.25,1713.15,182.0,2800.0,2800.0,0
1911,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1430.0,0.0,17,22032.0,34,67320.0,17,8750.0,0.0,1035000.0,0.0,0.0,2190000.0,1.0,0.34,1.25,0.34,0.33,0.23,0.85,0.46,0.54,,,,1.0,1.0,2.0,0,3,0.04,3.5,,,7.8,1325208.0,321750.0,1430.0,174.0,2800.0,2800.0,0
1987,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4484.0,,0,0.0,48,75800.0,15,15800.0,0.0,0.0,0.0,257400.0,0.0,2.0,0.28,1.25,0.28,0.41,0.29,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,3,0.07,3.5,,,10.5,3234408.0,841200.0,3364.8,181.35,2800.0,2800.0,1
1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,724.0,,5,4800.0,10,20000.0,0,0.0,0.0,4800.0,0.0,37248.0,16800.0,1.0,0.38,1.25,0.38,0.45,0.32,0.96,0.56,0.59,,,,1.0,1.0,2.0,9,0,1.53,3.2,,,11.8,674581.0,289600.0,724.0,132.75,2800.0,2800.0,1
1989,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2338.6,0.0,9,16752.49,42,71300.0,8,8950.0,13560.0,0.0,1400.0,127200.0,17760.0,3.0,0.36,1.25,0.36,0.42,0.3,0.91,0.78,0.86,,,,1.0,1.0,0.0,0,5,0.04,3.5,,,10.8,1977106.0,351636.75,2344.25,196.5,3266.67,2800.0,1
1960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,342.0,0.0,0,0.0,26,35100.0,0,0.0,0.0,0.0,0.0,76200.0,0.0,2.0,0.26,1.25,0.26,0.19,0.19,0.66,0.49,0.74,,,,1.0,1.0,0.0,0,1,0.03,5.6,,,3.75,320171.0,68400.0,342.0,121.0,2800.0,2800.0,0
1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8803.75,2243.37,20,91690.7,38,186200.0,0,0.0,0.0,0.0,32625.0,0.0,0.0,4.0,0.24,1.25,0.24,0.45,0.45,0.6,0.96,1.6,,,,1.0,1.0,1.0,0,6,0.13,3.0,,,18.75,9903667.8,2695623.0,8985.41,210.0,4200.0,2800.0,0
1980,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2432.7,,0,0.0,31,58700.0,0,0.0,0.0,10560.0,0.0,117600.0,0.0,3.0,0.29,1.25,0.29,0.61,0.61,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,4,0.03,3.6,,,1405.0,2280979.0,608180.0,2432.72,186.0,2626.25,2626.25,1
1991,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1006.0,,8,16800.0,8,17850.0,0,0.0,28224.0,0.0,0.0,7920.0,30240.0,4.0,0.24,1.25,0.24,0.64,0.64,0.6,0.96,1.6,,,,1.0,1.0,1.0,4,8,0.47,4.6,,,19.1,2885.01,150930.0,1006.2,159.4,3610.0,2400.0,1
1976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2479.73,558.28,19,30400.0,42,67200.0,0,0.0,0.0,302400.0,0.0,168000.0,0.0,4.0,0.24,1.25,0.24,0.3,0.3,0.6,0.78,1.3,,,,1.0,1.0,0.0,3,7,0.63,5.0,,,10.8,2314368.0,371952.0,2479.68,188.67,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5000.0,1116.0,10,88862.0,14,82800.0,12,19200.0,0.0,0.0,1610000.0,850000.0,0.0,4.0,0.24,1.25,0.24,0.47,0.47,0.6,0.63,1.05,,,,1.0,1.0,0.0,4,9,2.48,5.4,,,4.5,5367000.0,1584617.5,6338.47,210.0,4200.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6193.74,,9,21600.0,9,21600.0,0,0.0,0.0,0.0,0.0,0.0,30597600.0,2.0,0.39,1.25,0.39,0.63,0.63,0.98,0.67,0.68,,,,1.0,1.0,1.0,0,10,0.25,2.05,,,1660.0,1924000.0,400.0,1600.0,210.0,4200.0,2800.0,1
1986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,420.0,,0,0.0,14,2700.0,3,1080.0,0.0,86400.0,0.0,48240.0,0.0,3.0,0.31,1.25,0.31,0.31,0.22,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,2,0.06,3.7,,,7.2,329100.0,108000.0,360.0,154.0,2800.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,530.0,,9,9720.0,18,19440.0,4,3840.0,0.0,0.0,0.0,63744.0,16896.0,3.0,0.24,1.25,0.24,0.29,0.29,0.6,0.54,0.9,,,,1.0,1.0,0.0,0,2,0.02,1.6,,,8.0,2.21,119250.0,530.0,200.5,2800.0,2800.0,1
1991,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3251.24,,0,0.0,34,102000.0,0,0.0,0.0,40560.0,0.0,211968.0,0.0,2.0,0.28,1.25,,0.37,0.37,,,,,,,2.0,1.0,2.0,0,4,,,,,14.4,2000.0,812810.0,3251.24,148.75,4200.0,2800.0,1
1996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1935.29,,13,39060.0,26,120600.0,0,0.0,0.0,0.0,17400.0,0.0,0.0,4.0,0.3,1.25,,0.63,0.63,,,,,,,2.0,1.0,1.0,0,5,,,,,18.5,2413000.0,592860.0,1976.2,210.0,2800.0,2800.0,0
1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1276.0,300.0,0,0.0,34,47600.0,6,5760.0,0.0,477000.0,0.0,1482850.0,0.0,3.0,0.24,1.25,0.24,0.34,0.34,0.6,0.6,0.99,,,,1.0,1.0,0.0,0,7,0.03,5.45,,,8.25,950060.0,319000.0,1276.0,147.0,2800.0,2800.0,0
1971,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,82.88,0.0,0,0.0,6,4500.0,3,2250.0,0.0,33480.0,0.0,0.0,19428.0,2.0,0.28,1.25,0.28,0.19,0.19,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,2,0.04,6.5,,,6.0,143578.0,8288.0,82.88,210.0,2800.0,2800.0,1
1998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2471.4,428.3,7,19500.0,18,62500.0,0,0.0,0.0,0.0,35040.0,0.0,0.0,2.0,0.22,1.25,0.22,0.47,0.47,0.55,0.45,0.82,,,,1.0,1.0,0.0,6,0,0.08,3.8,,,19.55,2535288.0,948222.0,2471.48,203.0,4200.0,2800.0,0
1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,726.6,0.0,0,0.0,26,31200.0,1,600.0,0.0,0.0,0.0,31600.0,12800.0,1.0,0.28,1.25,0.28,0.22,0.22,0.7,0.4,0.57,,,,1.0,1.0,1.0,0,2,0.11,1.03,,,7.45,676885.0,217980.0,726.6,210.0,2800.0,2800.0,0
1956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2396.2,0.0,20,28224.0,42,61056.0,8,7680.0,3984.0,48624.0,0.0,233712.0,0.0,2.0,0.26,1.25,0.26,0.33,0.24,0.66,0.45,0.68,,,,1.0,1.0,1.0,0,4,0.01,4.3,,,8.0,2360900.0,565200.0,2259.6,195.5,2800.0,2800.0,1
1975,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,892.8,0.0,3,3564.0,30,40500.0,7,6048.0,0.0,11760.0,0.0,99624.0,5808.0,2.0,0.22,1.25,0.22,0.31,0.31,0.55,0.45,0.82,,,,1.0,1.0,0.0,5,3,1.78,5.0,,,7.2,742257.0,210600.0,928.8,120.0,2800.0,2800.0,0
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5787.73,1974.9,0,0.0,74,193344.0,2,4800.0,63072.0,0.0,0.0,204048.0,47232.0,3.0,0.29,1.25,0.29,0.3,0.3,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,4,0.04,2.93,,,10.8,5873789.0,1559260.15,5510.54,169.33,2800.0,2800.0,1
1985,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2249.88,,0,0.0,70,95378.0,15,15000.0,52800.0,230400.0,0.0,457920.0,0.0,3.0,0.31,1.25,0.31,0.39,0.39,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,15,0.05,4.3,,,690.0,1582269.0,337482.0,2249.88,196.0,2800.0,2800.0,0
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2805.25,511.6,0,0.0,22,77000.0,0,0.0,0.0,0.0,12150.0,0.0,0.0,1.0,0.37,1.25,0.37,0.64,0.64,0.93,0.59,0.64,,,,1.0,1.0,0.0,0,6,0.05,4.6,,,19.0,2882370.0,735247.5,2863.96,210.0,4200.0,2800.0,0
1991,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,298.0,,0,0.0,16,19200.0,0,0.0,0.0,44640.0,0.0,38016.0,22848.0,3.0,0.44,1.25,0.44,0.3,0.22,1.1,0.69,0.63,,,,1.0,2.0,1.0,0,2,0.2,3.0,,,7.0,258746.0,96000.0,320.0,197.5,2800.0,2800.0,1
1964,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,635.0,,21,18900.0,51,45900.0,7,6300.0,71910.0,0.0,0.0,39420.0,0.0,2.0,0.35,1.25,0.33,0.33,0.33,,,,,,,1.0,1.0,1.0,0,6,0.0,10.0,,,8.0,923630.8,317500.0,1270.0,131.0,2800.0,2800.0,1
1981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1406.89,72.0,0,0.0,52,72300.0,4,5175.0,0.0,0.0,0.0,133200.0,14520.0,1.0,0.41,1.25,0.41,0.22,0.22,1.02,0.59,0.56,,,,1.0,1.0,0.0,3,10,0.74,5.8,,,720.0,1076770.0,150349.5,1336.44,137.5,1960.0,1960.0,1
1980,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2029.4,144.6,6,12000.0,24,48000.0,2,1800.0,9000.0,82500.0,0.0,60500.0,18600.0,1.0,0.39,1.25,0.39,0.57,0.4,0.98,0.61,0.62,,,,1.0,1.0,2.0,0,13,0.27,5.3,,,15.2,1662636.0,462175.0,1946.0,210.0,2800.0,2800.0,1
1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4005.59,0.0,0,0.0,80,91200.0,17,20400.0,0.0,0.0,0.0,228096.0,14544.0,2.0,0.26,1.25,0.26,0.42,0.42,0.66,0.45,0.68,,,,1.0,1.0,1.0,0,6,0.04,4.8,,,11.0,3138409.0,1201680.0,4005.6,133.67,2224.67,2224.67,1
1988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1651.0,65.0,0,0.0,43,94400.0,0,0.0,22000.0,0.0,0.0,0.0,0.0,1.0,0.37,1.5,0.37,0.51,0.51,0.92,0.54,0.59,,,,1.0,1.0,1.0,0,3,0.04,4.61,,,9.0,1069629.0,276300.0,921.0,108.0,2800.0,2800.0,1
1973,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,901.8,,2,5600.0,24,36720.0,16,25200.0,0.0,223104.0,0.0,208980.0,0.0,3.0,0.24,1.25,,0.67,0.56,,,,,,,2.0,2.0,2.0,0,3,,,,,11.4,1641020.0,429965.0,1491.84,159.33,2800.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3600.83,837.17,0,0.0,29,122200.0,0,0.0,6660.0,8820.0,65232.0,0.0,20080.0,4.0,0.24,1.5,0.24,0.51,0.51,0.6,0.63,1.05,,,,1.0,1.0,1.0,12,2,2.21,4.9,,,22.0,6637960.0,2257000.0,4514.0,210.0,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,995.64,,0,0.0,11,25200.0,0,0.0,0.0,0.0,0.0,226368.0,0.0,2.0,0.28,1.25,0.28,0.62,0.62,0.7,0.52,0.74,,,,1.0,1.0,1.0,0,4,0.1,1.5,,,14.4,1123610.0,248910.0,995.64,146.75,2800.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1675.0,0.0,9,15750.0,26,45500.0,6,5760.0,540000.0,0.0,0.0,1080000.0,0.0,1.0,0.37,1.25,0.37,0.3,0.3,0.92,0.54,0.59,,,,1.0,1.0,0.0,0,3,0.03,3.4,,,10.8,1351350.0,251250.0,1675.0,141.0,2800.0,2800.0,0
1992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,8107.35,,19,47500.0,49,218100.0,7,17500.0,0.0,0.0,49200.0,0.0,0.0,3.0,0.24,1.25,,0.53,0.53,,,,,,,2.0,1.0,2.0,1,5,,,,,23.2,8900300.0,2032820.0,8416.7,201.17,4200.0,2800.0,1
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,281.96,0.0,0,0.0,10,12000.0,2,1920.0,0.0,0.0,0.0,48240.0,0.0,1.0,0.34,1.25,0.34,0.26,0.26,0.86,0.55,0.64,,,,1.0,1.0,1.0,0,2,0.02,3.2,,,7.2,246100.0,84588.0,281.96,210.0,2800.0,2800.0,1
1991,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2438.0,,0,0.0,36,112616.0,0,0.0,17280.0,118560.0,0.0,117600.0,34080.0,2.0,0.28,1.25,0.28,0.62,0.62,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,5,0.23,1.9,,,18.5,2780990.0,609475.0,2437.9,195.6,2800.0,2800.0,0
1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2220.0,,14,25800.0,8,59400.0,6,9000.0,0.0,0.0,20100.0,50250.0,0.0,3.0,0.31,1.25,0.31,0.3,0.3,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,9,0.02,2.1,,,10.8,2122900.0,666000.0,2220.0,210.0,2800.0,2800.0,0
1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5494.0,,22,73000.0,48,116400.0,0,0.0,9600.0,0.0,100800.0,84000.0,0.0,4.0,0.24,1.5,,0.6,0.6,0.6,0.78,1.3,,,,1.0,1.0,1.0,34,14,,,,,1755.0,4757776.0,1023600.0,5494.0,102.8,2800.0,2800.0,0
1992,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3825.0,,0,0.0,34,95200.0,0,0.0,0.0,0.0,85680.0,0.0,0.0,4.0,0.24,1.25,0.24,0.47,0.47,0.6,0.51,0.85,,,,1.0,1.0,0.0,8,10,1.85,5.1,,,18.5,3876000.0,956250.0,3825.0,164.2,4200.0,2800.0,0
2004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,1570.0,0.0,0,0.0,6,21600.0,10,36000.0,0.0,0.0,8850.0,0.0,0.0,2.0,0.32,1.25,0.4,0.61,0.61,,,,,,,2.0,2.0,2.0,0,1,0.1,3.0,,,18.0,1319374.0,376800.0,1570.0,210.0,4200.0,2800.0,1
1943,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,823.52,0.0,0,0.0,20,24000.0,0,0.0,0.0,0.0,0.0,96480.0,0.0,1.0,0.24,1.25,0.24,0.33,0.33,0.6,0.35,0.58,,,,1.0,1.0,0.0,0,6,0.15,4.2,,,8.0,742121.0,185292.0,823.52,201.0,2800.0,2800.0,1
1984,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1255.25,,0,0.0,38,45600.0,0,0.0,38456.0,30360.0,0.0,38456.0,30360.0,1.0,0.28,1.25,,0.27,0.27,,,,,,,2.0,1.0,0.0,0,4,,,,,9.5,1388530.0,223190.0,1219.11,210.0,2800.0,2800.0,1
1965,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1631.54,,7,6300.0,50,60000.0,2,4050.0,0.0,129500.0,0.0,252000.0,0.0,3.0,0.24,1.25,,0.24,0.24,0.6,0.54,0.9,,,,1.0,1.0,1.0,0,3,,,,,7.0,1002496.0,113055.0,753.7,137.0,2800.0,2800.0,0
1984,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,380.0,,0,0.0,14,22400.0,0,0.0,0.0,0.0,0.0,43920.0,0.0,3.0,0.29,1.25,,0.27,0.27,,,,,,,1.0,0.0,0.0,0,2,,,,,7.5,388320.0,95000.0,380.0,135.5,2800.0,2800.0,1
1969,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1890.0,,0,0.0,30,45000.0,0,0.0,0.0,0.0,0.0,162000.0,0.0,4.0,0.24,1.25,0.24,0.4,0.4,0.6,0.78,1.3,,,,1.0,1.0,0.0,0,9,0.12,4.1,,,10.2,1505834.0,441000.0,1890.0,161.0,2800.0,2800.0,1
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1851.48,0.0,0,0.0,25,59200.0,0,0.0,0.0,0.0,76800.0,0.0,0.0,2.0,0.32,1.25,0.32,0.37,0.37,0.8,0.64,0.8,,,,1.0,1.0,1.0,0,4,0.06,3.0,,,14.55,1978031.0,555444.0,1851.48,210.0,2800.0,2800.0,1
1998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2817.54,685.78,15,52500.0,10,55000.0,2,1800.0,0.0,0.0,42360.0,0.0,0.0,2.0,0.42,1.25,0.42,0.53,0.38,1.04,0.76,0.73,,,,1.0,1.0,0.0,0,5,0.02,5.0,,,14.8,3091950.0,429144.0,2860.96,178.75,4200.0,2800.0,0
1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,863.0,0.0,16,19200.0,32,48000.0,0,0.0,0.0,0.0,0.0,1365000.0,0.0,2.0,0.22,1.25,0.22,0.31,0.31,0.55,0.45,0.82,,,,1.0,1.0,2.0,3,4,0.84,10.1,,,7.2,725800.0,215400.0,718.0,157.0,2800.0,2800.0,0
1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,888.87,0.0,0,0.0,14,33600.0,0,0.0,8880.0,8160.0,0.0,0.0,0.0,1.0,0.28,1.5,0.28,0.38,0.38,0.7,0.4,0.57,,,,1.0,1.0,1.0,0,3,0.06,1.0,,,9.5,959390.0,414806.0,888.87,208.31,4200.0,2800.0,0
1960,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,360.0,0.0,0,0.0,26,50050.0,0,0.0,30000.0,0.0,0.0,56250.0,0.0,1.0,0.24,1.25,0.24,0.29,0.29,0.6,0.35,0.58,,,,1.0,1.0,1.0,0,1,0.1,6.8,,,3.8,135000.0,36000.0,360.0,142.7,2800.0,2800.0,0
1981,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,970.36,,0,0.0,28,41400.0,1,900.0,147360.0,39060.0,0.0,85320.0,5952.0,1.0,0.28,1.25,,0.23,0.23,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,2,,,,,7.5,805400.0,242590.0,970.36,132.0,2800.0,2800.0,1
1970,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1043.9,0.0,0,0.0,24,63400.0,0,0.0,0.0,0.0,70800.0,0.0,0.0,2.0,0.22,1.25,0.22,0.36,0.36,0.6,0.51,0.85,,,,1.0,1.0,0.0,0,2,0.12,8.3,,,8.95,1270623.0,287072.5,1043.9,159.5,2800.0,2800.0,0
1993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4306.0,,7,16400.0,36,94200.0,0,0.0,0.0,0.0,40881.0,0.0,0.0,3.0,0.29,1.25,0.29,0.43,0.43,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,4,0.07,1.9,,,14.0,4627600.0,645900.0,4306.0,245.0,4200.0,2800.0,0
1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1856.31,0.0,0,0.0,44,79200.0,0,0.0,0.0,0.0,0.0,253008.0,0.0,2.0,0.31,1.25,0.39,0.29,0.29,0.77,0.6,0.78,0.95,0.55,0.58,1.0,1.0,0.0,0,9,0.25,2.8,0.19,0.49,10.5,2194456.0,801635.0,2829.3,155.33,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1762.02,320.0,16,28800.0,17,36352.0,0,0.0,17760.0,30984.0,4680.0,69264.0,0.0,2.0,0.28,1.25,0.28,0.47,0.47,0.7,0.52,0.74,,,,1.0,1.0,2.0,0,9,0.15,6.0,,,20.0,1663131.0,995079.5,1696.82,183.25,2800.0,2800.0,1
1977,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2737.35,,0,0.0,18,17280.0,60,83426.0,0.0,62400.0,0.0,195960.0,0.0,2.0,0.32,1.5,,0.22,0.22,,,,,,,1.0,2.0,2.0,0,2,,,,,7.1,1647.3,684337.5,2737.35,280.0,2800.0,2800.0,1
1996,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4412.77,,0,0.0,44,258000.0,0,0.0,49680.0,48146.8,52230.72,40848.0,55567.77,1.0,0.4,1.25,,0.4,0.4,,,,,,,1.0,1.0,1.0,0,6,,,,,16.0,4477.3,1307051.4,4356.84,210.0,4200.0,2800.0,0
1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5890.0,1145.0,33,120000.0,26,172000.0,0,0.0,0.0,0.0,237125.0,0.0,0.0,1.0,0.37,1.25,0.37,0.42,0.42,0.93,0.65,0.64,,,,1.0,1.0,1.0,0,5,0.11,3.1,,,15.0,4636960.0,1155767.0,4215.41,300.0,4200.0,2800.0,1
1977,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,281.33,0.0,0,0.0,15,11388.0,0,0.0,39840.0,0.0,0.0,0.0,3600.0,3.0,0.43,1.25,0.43,0.2,0.2,1.08,0.88,0.82,,,,1.0,1.0,1.0,0,4,0.07,0.3,,,7.4,169180.0,31664.0,281.33,135.5,2800.0,2800.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2095.0,,6,9511.7,24,37800.0,2,3150.0,0.0,10560.0,0.0,102384.0,0.0,3.0,0.29,1.25,0.29,0.36,0.36,0.72,0.6,0.83,,,,1.0,1.0,0.0,0,3,0.03,2.3,,,10.8,1742650.0,480925.0,2070.5,207.33,3266.67,2800.0,1
1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,204.93,0.0,0,0.0,14,24500.0,3,2880.0,0.0,0.0,0.0,486000.0,0.0,2.0,0.28,1.25,0.28,0.14,0.14,0.7,0.56,0.8,,,,1.0,1.0,1.0,0,1,0.06,0.3,,,3.5,143264.58,52470.0,209.88,131.0,2800.0,2800.0,1
